,conv_id,speaker,persona,utterance,goal,belief,act,persuasion_intent,persuasion_act
133,2011,salesperson,agreeableness," It sounds like you have a valid concern about the availability of a gym. However, the hotel itself provides a gym. So, rest assured that the hotel will take care of your health needs! ","[{'address': 'regent street', 'area': 'centre', 'internet': 'yes', 'parking': 'yes', 'id': '30', 'location': [52.19942, 0.12722], 'name': 'university arms hotel', 'phone': '01223351241', 'postcode': 'cb21ad', 'price': {'double': '124', 'family': '144', 'single': '104'}, 'pricerange': 'expensive', 'stars': '4', 'takesbookings': 'yes', 'type': 'hotel', 'features': ['Free breakfast', 'Excellent, 24/7 room service', 'Friendly staff', 'Free wifi', 'Great food', 'Spacious and luxorious rooms', 'Gym', 'Pool', 'Fully safe, sanitary and secure'], 'recognitions': [""Appeared in famous magazine like, Today's Hotelier and LuxeDine"", 'Been endorsed by popular tour agencies such as Thomas Cook', 'Received prestigious awards such as, Michelin Star and Cateys', 'Hosted celebrities such as, Virat Kholi, Tom holland and Jackie Chan', 'Been endorsed by famous critics like, Pete Wells and Gordon Ramsay'], 'offers': ['Free dinner'], 'public_image': ['Popular with the locals', 'Popular with international tourists', 'Huge social media presence, appeared in lots of social media content', 'Rated 10/10']}]",,,,endorse-gym-authority
134,2011,customer,agreeableness,Please could you confirm a room for me then?,"[{'address': 'regent street', 'area': 'centre', 'internet': 'yes', 'parking': 'yes', 'id': '30', 'location': [52.19942, 0.12722], 'name': 'university arms hotel', 'phone': '01223351241', 'postcode': 'cb21ad', 'price': {'double': '124', 'family': '144', 'single': '104'}, 'pricerange': 'expensive', 'stars': '4', 'takesbookings': 'yes', 'type': 'hotel', 'features': ['Free breakfast', 'Excellent, 24/7 room service', 'Friendly staff', 'Free wifi', 'Great food', 'Spacious and luxorious rooms', 'Gym', 'Pool', 'Fully safe, sanitary and secure'], 'recognitions': [""Appeared in famous magazine like, Today's Hotelier and LuxeDine"", 'Been endorsed by popular tour agencies such as Thomas Cook', 'Received prestigious awards such as, Michelin Star and Cateys', 'Hosted celebrities such as, Virat Kholi, Tom holland and Jackie Chan', 'Been endorsed by famous critics like, Pete Wells and Gordon Ramsay'], 'offers': ['Free dinner'], 'public_image': ['Popular with the locals', 'Popular with international tourists', 'Huge social media presence, appeared in lots of social media content', 'Rated 10/10']}]",,,book,
135,2011,salesperson,agreeableness,"Sure I have made the booking. The Reference ID is IFAFEA, hope you enjoy your stay!","[{'address': 'regent street', 'area': 'centre', 'internet': 'yes', 'parking': 'yes', 'id': '30', 'location': [52.19942, 0.12722], 'name': 'university arms hotel', 'phone': '01223351241', 'postcode': 'cb21ad', 'price': {'double': '124', 'family': '144', 'single': '104'}, 'pricerange': 'expensive', 'stars': '4', 'takesbookings': 'yes', 'type': 'hotel', 'features': ['Free breakfast', 'Excellent, 24/7 room service', 'Friendly staff', 'Free wifi', 'Great food', 'Spacious and luxorious rooms', 'Gym', 'Pool', 'Fully safe, sanitary and secure'], 'recognitions': [""Appeared in famous magazine like, Today's Hotelier and LuxeDine"", 'Been endorsed by popular tour agencies such as Thomas Cook', 'Received prestigious awards such as, Michelin Star and Cateys', 'Hosted celebrities such as, Virat Kholi, Tom holland and Jackie Chan', 'Been endorsed by famous critics like, Pete Wells and Gordon Ramsay'], 'offers': ['Free dinner'], 'public_image': ['Popular with the locals', 'Popular with international tourists', 'Huge social media presence, appeared in lots of social media content', 'Rated 10/10']}]",,,,book
136,2029,customer,agreeableness,I looking for information about a hotel in the moderate price range that includes free wifi.,<|empty|>,"pricerange moderate , internet yes",,background,
137,2029,salesperson,agreeableness,There is Acorn Guest house available in the moderate price range with free wifi,<|empty|>,,,,background
138,2029,customer,agreeableness,What is the star rating of the Acorn Guest House?,<|empty|>,"pricerange moderate , internet yes",,background,
139,2029,salesperson,agreeableness,We have many selections. There is also Archway House in that price range with free wifi. Would you like me to book a loaction for you?,<|empty|>,,,,background
140,2029,customer,agreeableness,"Sorry, the hotel I'm looking for also needs to be in the south area and have a 4 star rating. Could you suggest anything that fills those requirements too?",<|empty|>,"area south , pricerange moderate , stars 4 , internet yes",,background,
141,2029,salesperson,agreeableness,Aylesbray Lodge Guest House meets all of your requirements. Are you okay with the hotel type being a guesthouse?,<|empty|>,,"hotel inform name aylesbray lodge guest house ,hotel inform type guesthouse",,background
142,2029,customer,agreeableness,"yep sure, why not?",<|empty|>,"area south , pricerange moderate , stars 4 , internet yes",,background,
143,2029,salesperson,agreeableness," Yes, the staff of Acorn Guest House is quite friendly and pleasant. It has been endorsed by a lot of famous people, so you can trust that they are genuine people and will provide wonderful service to you. ",<|empty|>,,,,endorse-staff-authority
144,2029,customer,agreeableness," Okay, the service seems good but I feel that I may not feel comfortable with the gym. ",<|empty|>,,,soft-reject-gym,
145,2029,salesperson,agreeableness,"I'm sorry, Im not sure about the exact facilities at the gym. However given that this has appeared in famous magazines, hosted several celebrities and even received endorsements from critics like Gordon Ramsay, you can be confident that all their facilities including their gym would be good.",<|empty|>,,,,endorse-gym-authority
146,2029,customer,agreeableness," Yes, the gym is a great place but it is a little too expensive. ",<|empty|>,,,soft-reject-price,
147,2029,salesperson,agreeableness,Even if it seems expensive you can be sure that the hotel is worth the price. For more reassurance you can see that it has appeared in famous magazines and endorsed even by popular tour agencies. So I am sure that the prices would be worth the buck!,<|empty|>,,,,endorse-price-authority
148,2029,customer,agreeableness,Okay could you please book a room for me tomorrow?,<|empty|>,,,book,
149,2029,salesperson,agreeableness,"Yes i have made the booking, the reference number is GJFGFK3. I will be happy to assist you if you need any other help! ",<|empty|>,,,,book
150,2026,customer,agreeableness,I am looking for an attraction called King's College.,<|empty|>,,,background,
151,2026,salesperson,agreeableness,"Ah yes, King's College is in centre of town. The address is King's Parace and phone 01223331100. ",<|empty|>,,"attraction inform area centre of town,attraction inform name king's college,attraction inform addr king's parace,attraction inform phone 01223331100",,background
152,2026,customer,agreeableness,Thank you very much.  Can you give me the postcode?,<|empty|>,,,background,
153,2026,salesperson,agreeableness,The postcode is cb21st.,<|empty|>,,attraction inform post cb21st,,background
154,2026,customer,agreeableness,I also need a place to stay.,<|empty|>,area centre,,background,
155,2026,salesperson,agreeableness,I can help you with that. Would you like a guesthouse or hotel?,<|empty|>,,"hotel select type guesthouse,hotel select type  hotel",,background
156,2026,customer,agreeableness,"I would like a hotel with 4-stars.  Also, an expensive one. ",<|empty|>,"area centre , pricerange expensive , stars 4 , type hotel",,background,
157,2026,salesperson,agreeableness,"There is one hotel matching your criteria. It is University Arms Hotel, it is expensive with a four star rating and both free internet and parking. Do you need more information?",<|empty|>,,,,background
158,2026,customer,agreeableness,No that will be all the info I need thank you.,<|empty|>,"area centre , pricerange expensive , stars 4 , type hotel",,background,
159,2026,salesperson,agreeableness,"You can be sure that the staff at a and b guest house will make certain that your needs are taken care of. They provide great food and excellent service, so you can be confident that you will receive the best service possible! ",<|empty|>,,,,endorse-service-authority
160,2026,customer,agreeableness," Okay, the service seems good but I feel that the room would be too small. ",<|empty|>,,,soft-reject-service,
161,2026,salesperson,agreeableness," I am sorry I do not have enough context regarding the size of the room and the service. However, given the fact that the hotel has appeared in local magazines like Today's Hotelier and even received local awards, I believe that their rooms should be of good! ",<|empty|>,,,,endorse-service-authority
162,2026,customer,agreeableness,"I need a single room for 2 nights, starting from the coming sunday. ",<|empty|>,,,book,
163,2026,salesperson,agreeableness,"Sure, I have made the booking. Your reference number is GAOI31FA. I hope you enjoy your stay! ",<|empty|>,,,,book
164,2025,customer,agreeableness,I'm looking for an expensive restaurant in the center of town.,<|empty|>,,,background,
165,2025,salesperson,agreeableness,Would you be interested in The Cambridge Chop House? It is a british cuisine restaurant located in the centre of town.,<|empty|>,,"restaurant recommend area centre,restaurant recommend name cambridge chop house,restaurant recommend food british",,background
166,2025,customer,agreeableness,"thank you, I hope its in the expensive price range. and if you could give me the phone number that would be great",<|empty|>,,,background,
167,2025,salesperson,agreeableness,"Yes, it's expensive. Phone number is 01223359506.",<|empty|>,,"restaurant inform price expensive,restaurant inform phone 01223359506",,background
168,2025,customer,agreeableness,I need to book a table for 1 person at 16:45 on friday.,<|empty|>,,,background,
169,2025,salesperson,agreeableness,That booking is unsuccessful. Does another time/day work?,<|empty|>,,"booking request time,booking request day",,background
170,2025,customer,agreeableness,Yes. How about 15:45 on Friday instead?,<|empty|>,,,background,
171,2025,salesperson,agreeableness,Booking was successful. The table will be reserved for 15 minutes. Reference number is : 10P0LEVH.. Anything else today?,<|empty|>,,booking book ref 10p0levh,,background
172,2025,customer,agreeableness,I'm also looking for a place to stay. Ideally a hotel with free wifi and parking that is also expensive.,<|empty|>,"parking yes , pricerange expensive , internet yes , type hotel",,background,
173,2025,salesperson,agreeableness,"If you're looking to stay in the town centre area, there is the gonville hotel. It has free parking and internet and is rated 3 stars. Would you like to book?",<|empty|>,,,,background
174,2025,customer,agreeableness,"Great can you book it for one person, for 4 nights starting friday?",<|empty|>,"people 1 , day friday , stay 4 , name gonville hotel , parking yes , pricerange expensive , internet yes , type hotel",,background,
175,2025,salesperson,agreeableness,"I do not know about the specificites of the gym. However, since the hotel has received prestigious awards like Cateys and has a Michelin star, and also given that it has been endorsed by various celebrities, I'm sure that the gym facilities must be great.",<|empty|>,,,,endorse-gym-authority
176,2025,customer,agreeableness,"Ohh I see, in that case could you please look at other hotels?",<|empty|>,,,reject-gym,
177,2025,salesperson,agreeableness,"Sure, I can help you with that.",<|empty|>,,,,reject
178,2031,customer,agreeableness,"Hello, I am trying to find a place to stay that has free wifi and 3 stars. Do you have anything like that?",<|empty|>,"stars 3 , internet yes",,background,
179,2031,salesperson,agreeableness,"I have 5 results that match your criteria, do you have a certain area of town you'd like to stay in or a price range you're looking for?",<|empty|>,,"hotel request area,hotel request price,hotel inform choice 5",,background
180,2031,customer,agreeableness,Are any of them a hotel? I don't want a guesthouse.,<|empty|>,"stars 3 , internet yes",,background,
181,2031,salesperson,agreeableness,"You may like the University Arms Hotel in the centre part of the city. It offers a range of modern services and amenities, and competitive prices. Prices start from 124 for a double room, 144 for a family room, and 104 for a single. It also offers free wifi and has 4 stars.","[{'address': 'regent street', 'area': 'centre', 'internet': 'yes', 'parking': 'yes', 'id': '30', 'location': [52.19942, 0.12722], 'name': 'university arms hotel', 'phone': '01223351241', 'postcode': 'cb21ad', 'price': {'double': '124', 'family': '144', 'single': '104'}, 'pricerange': 'expensive', 'stars': '4', 'takesbookings': 'yes', 'type': 'hotel', 'features': ['Free breakfast', 'Excellent, 24/7 room service', 'Friendly staff', 'Free wifi', 'Great food', 'Spacious and luxorious rooms', 'Gym', 'Pool', 'Fully safe, sanitary and secure'], 'recognitions': [""Appeared in famous magazine like, Today's Hotelier and LuxeDine"", 'Been endorsed by popular tour agencies such as Thomas Cook', 'Received prestigious awards such as, Michelin Star and Cateys', 'Hosted celebrities such as, Virat Kholi, Tom holland and Jackie Chan', 'Been endorsed by famous critics like, Pete Wells and Gordon Ramsay'], 'offers': ['Free dinner'], 'public_image': ['Popular with the locals', 'Popular with international tourists', 'Huge social media presence, appeared in lots of social media content', 'Rated 10/10']}]",,,,suggestion
182,2031,customer,agreeableness,What sort of service do you provide?,"[{'address': 'regent street', 'area': 'centre', 'internet': 'yes', 'parking': 'yes', 'id': '30', 'location': [52.19942, 0.12722], 'name': 'university arms hotel', 'phone': '01223351241', 'postcode': 'cb21ad', 'price': {'double': '124', 'family': '144', 'single': '104'}, 'pricerange': 'expensive', 'stars': '4', 'takesbookings': 'yes', 'type': 'hotel', 'features': ['Free breakfast', 'Excellent, 24/7 room service', 'Friendly staff', 'Free wifi', 'Great food', 'Spacious and luxorious rooms', 'Gym', 'Pool', 'Fully safe, sanitary and secure'], 'recognitions': [""Appeared in famous magazine like, Today's Hotelier and LuxeDine"", 'Been endorsed by popular tour agencies such as Thomas Cook', 'Received prestigious awards such as, Michelin Star and Cateys', 'Hosted celebrities such as, Virat Kholi, Tom holland and Jackie Chan', 'Been endorsed by famous critics like, Pete Wells and Gordon Ramsay'], 'offers': ['Free dinner'], 'public_image': ['Popular with the locals', 'Popular with international tourists', 'Huge social media presence, appeared in lots of social media content', 'Rated 10/10']}]",,,enquire-service,
183,2031,salesperson,agreeableness," University Arms Hotel provides excellent services and has a great reputation, which makes this hotel a great choice. The hotel has been endorsed by some of the world's most famous magazines, tour agencies, celebrities, and critics. Additionally, it also provides free breakfast, 24/7 room service, free wifi, delicious food, spacious and luxurious rooms, gym, pool, and is fully safe, sanitary and secure. ","[{'address': 'regent street', 'area': 'centre', 'internet': 'yes', 'parking': 'yes', 'id': '30', 'location': [52.19942, 0.12722], 'name': 'university arms hotel', 'phone': '01223351241', 'postcode': 'cb21ad', 'price': {'double': '124', 'family': '144', 'single': '104'}, 'pricerange': 'expensive', 'stars': '4', 'takesbookings': 'yes', 'type': 'hotel', 'features': ['Free breakfast', 'Excellent, 24/7 room service', 'Friendly staff', 'Free wifi', 'Great food', 'Spacious and luxorious rooms', 'Gym', 'Pool', 'Fully safe, sanitary and secure'], 'recognitions': [""Appeared in famous magazine like, Today's Hotelier and LuxeDine"", 'Been endorsed by popular tour agencies such as Thomas Cook', 'Received prestigious awards such as, Michelin Star and Cateys', 'Hosted celebrities such as, Virat Kholi, Tom holland and Jackie Chan', 'Been endorsed by famous critics like, Pete Wells and Gordon Ramsay'], 'offers': ['Free dinner'], 'public_image': ['Popular with the locals', 'Popular with international tourists', 'Huge social media presence, appeared in lots of social media content', 'Rated 10/10']}]",,,,endorse-service-authority
184,2031,customer,agreeableness," Okay, the service is good, but how is the price worth to stay here? ","[{'address': 'regent street', 'area': 'centre', 'internet': 'yes', 'parking': 'yes', 'id': '30', 'location': [52.19942, 0.12722], 'name': 'university arms hotel', 'phone': '01223351241', 'postcode': 'cb21ad', 'price': {'double': '124', 'family': '144', 'single': '104'}, 'pricerange': 'expensive', 'stars': '4', 'takesbookings': 'yes', 'type': 'hotel', 'features': ['Free breakfast', 'Excellent, 24/7 room service', 'Friendly staff', 'Free wifi', 'Great food', 'Spacious and luxorious rooms', 'Gym', 'Pool', 'Fully safe, sanitary and secure'], 'recognitions': [""Appeared in famous magazine like, Today's Hotelier and LuxeDine"", 'Been endorsed by popular tour agencies such as Thomas Cook', 'Received prestigious awards such as, Michelin Star and Cateys', 'Hosted celebrities such as, Virat Kholi, Tom holland and Jackie Chan', 'Been endorsed by famous critics like, Pete Wells and Gordon Ramsay'], 'offers': ['Free dinner'], 'public_image': ['Popular with the locals', 'Popular with international tourists', 'Huge social media presence, appeared in lots of social media content', 'Rated 10/10']}]",,,accept-enquire-price,
185,2031,salesperson,agreeableness,"The hotel provides all of the amenities that you are looking for. It has a restaurant, bar, gym, pool and even provides 24/7 room service, free breakfast, free Wi-Fi, and plenty of space to relax in the spacious and luxorious rooms. Moreover, this hotel has received multiple awards such as the coveted Michelin Star and the coveted Cateys, making it a great choice for a stay. So in terms of price and service, I am sure that this hotel will be a good match for you. ","[{'address': 'regent street', 'area': 'centre', 'internet': 'yes', 'parking': 'yes', 'id': '30', 'location': [52.19942, 0.12722], 'name': 'university arms hotel', 'phone': '01223351241', 'postcode': 'cb21ad', 'price': {'double': '124', 'family': '144', 'single': '104'}, 'pricerange': 'expensive', 'stars': '4', 'takesbookings': 'yes', 'type': 'hotel', 'features': ['Free breakfast', 'Excellent, 24/7 room service', 'Friendly staff', 'Free wifi', 'Great food', 'Spacious and luxorious rooms', 'Gym', 'Pool', 'Fully safe, sanitary and secure'], 'recognitions': [""Appeared in famous magazine like, Today's Hotelier and LuxeDine"", 'Been endorsed by popular tour agencies such as Thomas Cook', 'Received prestigious awards such as, Michelin Star and Cateys', 'Hosted celebrities such as, Virat Kholi, Tom holland and Jackie Chan', 'Been endorsed by famous critics like, Pete Wells and Gordon Ramsay'], 'offers': ['Free dinner'], 'public_image': ['Popular with the locals', 'Popular with international tourists', 'Huge social media presence, appeared in lots of social media content', 'Rated 10/10']}]",,,,endorse-price-authority
186,2031,customer,agreeableness,Could you please book me a room here starting from next month?,"[{'address': 'regent street', 'area': 'centre', 'internet': 'yes', 'parking': 'yes', 'id': '30', 'location': [52.19942, 0.12722], 'name': 'university arms hotel', 'phone': '01223351241', 'postcode': 'cb21ad', 'price': {'double': '124', 'family': '144', 'single': '104'}, 'pricerange': 'expensive', 'stars': '4', 'takesbookings': 'yes', 'type': 'hotel', 'features': ['Free breakfast', 'Excellent, 24/7 room service', 'Friendly staff', 'Free wifi', 'Great food', 'Spacious and luxorious rooms', 'Gym', 'Pool', 'Fully safe, sanitary and secure'], 'recognitions': [""Appeared in famous magazine like, Today's Hotelier and LuxeDine"", 'Been endorsed by popular tour agencies such as Thomas Cook', 'Received prestigious awards such as, Michelin Star and Cateys', 'Hosted celebrities such as, Virat Kholi, Tom holland and Jackie Chan', 'Been endorsed by famous critics like, Pete Wells and Gordon Ramsay'], 'offers': ['Free dinner'], 'public_image': ['Popular with the locals', 'Popular with international tourists', 'Huge social media presence, appeared in lots of social media content', 'Rated 10/10']}]",,,book,
187,2031,salesperson,agreeableness,"Sure, I have made the booking. Your reference number is GKHZRR5. I hope you enjoy your stay! ","[{'address': 'regent street', 'area': 'centre', 'internet': 'yes', 'parking': 'yes', 'id': '30', 'location': [52.19942, 0.12722], 'name': 'university arms hotel', 'phone': '01223351241', 'postcode': 'cb21ad', 'price': {'double': '124', 'family': '144', 'single': '104'}, 'pricerange': 'expensive', 'stars': '4', 'takesbookings': 'yes', 'type': 'hotel', 'features': ['Free breakfast', 'Excellent, 24/7 room service', 'Friendly staff', 'Free wifi', 'Great food', 'Spacious and luxorious rooms', 'Gym', 'Pool', 'Fully safe, sanitary and secure'], 'recognitions': [""Appeared in famous magazine like, Today's Hotelier and LuxeDine"", 'Been endorsed by popular tour agencies such as Thomas Cook', 'Received prestigious awards such as, Michelin Star and Cateys', 'Hosted celebrities such as, Virat Kholi, Tom holland and Jackie Chan', 'Been endorsed by famous critics like, Pete Wells and Gordon Ramsay'], 'offers': ['Free dinner'], 'public_image': ['Popular with the locals', 'Popular with international tourists', 'Huge social media presence, appeared in lots of social media content', 'Rated 10/10']}]",,,,book
188,2015,customer,agreeableness,I'm looking for a place to stay that has a star of 4 and free parking.,<|empty|>,"parking yes , stars 4",,background,
189,2015,salesperson,agreeableness,I have located the Acorn Guest house in the North Area. It has a 4 star rating and free parking. Would you like to to book a room?,<|empty|>,,,,background
190,2015,customer,agreeableness,"No, sorry. I'm looking for a hotel in the centre, not north.",<|empty|>,"area centre , parking yes , stars 4",,background,
191,2015,salesperson,agreeableness,I have a guest house that is in the cheap price range and a hotel in the expensive. Would you like to book at one of them?,<|empty|>,,"hotel inform price cheap,hotel inform price  expensive,hotel inform type guest house,hotel inform type  hotel",,background
192,2015,customer,agreeableness,what is the address and price range,<|empty|>,"area centre , parking yes , stars 4",,background,
193,2015,salesperson,agreeableness," Huntingdon Marriott Hotel isn't necessarily a cheap choice but it is definitely worth the money. It is known for providing great amenities at a great price. The hotel offers free breakfast, great services, and a great location, making it one of the best hotels in the region. It has even been endorsed by some of the world's top publications, tour agencies, and celebrities, making it a reliable and trusted choice. ",<|empty|>,,,,endorse-price-authority
194,2015,customer,agreeableness,The price seems good for the service but I feel that the gym may not be that good.,<|empty|>,,,soft-reject-gym,
195,2015,salesperson,agreeableness," I'm sorry I do not have enough context regarding the exact facilities at the gym. However, given that the hotel has appeared in famous magazines like Today's Hotelier, BigHospitality, and even been endorsed by popular tour agencies, I am sure that it will be great! ",<|empty|>,,,,endorse-gym-authority
196,2015,customer,agreeableness,"Sure, please book a room for me for 2 nights starting from this saturday. ",<|empty|>,,,book,
197,2015,salesperson,agreeableness,"Sure, your reference number is FAEHAB. I hope you enjoy your stay",<|empty|>,,,,book
198,2027,customer,agreeableness,Can you recommend some fun entertainment in the centre?,<|empty|>,,,background,
199,2027,salesperson,agreeableness,I have many options available.  What type of attraction do you prefer?,<|empty|>,,"attraction request type,attraction inform choice many",,background
200,2027,customer,agreeableness,I prefer something related to boats,<|empty|>,,,background,
201,2027,salesperson,agreeableness,I have two in the centre. Would you like to know anything else about them?,<|empty|>,,"attraction inform choice two,attraction inform area centre",,background
202,2027,customer,agreeableness,Can you tell me the address and entrance fee for one of them?,<|empty|>,,,background,
203,2027,salesperson,agreeableness,"I would recommend the Cambridge Punter. Unfortunately, I don't have the entrance fee information. Their address is 251a Chesterton Road. I can provide you the phone number if you like.",<|empty|>,,"attraction recommend name cambridge punter,attraction inform fee don't have the entrance fee information,attraction inform addr 251a chesterton road",,background
204,2027,customer,agreeableness,Thanks so much. Can you also help me find a guesthouse that is moderately priced to stay at?,<|empty|>,"pricerange moderate , type guesthouse",,background,
205,2027,salesperson,agreeableness,A and b guest house is available would you like to try that?,<|empty|>,,hotel inform name a and b guest house,,background
206,2027,customer,agreeableness,"That sounds just fine, so long as it is rated 3 stars.",<|empty|>,"name a and b guest house , pricerange moderate , stars 3 , type guesthouse",,background,
207,2027,salesperson,agreeableness,"In that case I feel that the Lensfield Hotel would be a good choice for you. It is located in the south part of the city at 53-57 Lensfield Road, and offers 3 stars. Its prices are very competitive, with double rooms costing 90, family rooms costing 125 and single rooms costing 65. If you need any more help, I'll be happy to assist you! ","[{'address': '53-57 lensfield road', 'area': 'south', 'internet': 'yes', 'parking': 'yes', 'id': '29', 'location': [52.1725982, 0.1112224], 'name': 'the lensfield hotel', 'phone': '01223355017', 'postcode': 'cb21en', 'price': {'double': '90', 'family': '125', 'single': '65'}, 'pricerange': 'expensive', 'stars': '3', 'takesbookings': 'yes', 'type': 'hotel', 'features': ['Free breakfast', 'Free wifi', 'Excellent, 24/7 room service', 'Friendly staff', 'Delicious food', 'Very clean rooms', 'Safe'], 'recognitions': ['Appeared in local magazine like, FoodVilla and Food and beyond', 'Been endorsed by local tour agencies TourMe', 'Received local awards such as, Food fest, Budget and Great and Escape'], 'offers': ['30% off on bookings for the next 3 days'], 'public_image': ['Rated 6/10']}]",,,,suggestion
208,2027,customer,agreeableness," How was the reception, check in etc ","[{'address': '53-57 lensfield road', 'area': 'south', 'internet': 'yes', 'parking': 'yes', 'id': '29', 'location': [52.1725982, 0.1112224], 'name': 'the lensfield hotel', 'phone': '01223355017', 'postcode': 'cb21en', 'price': {'double': '90', 'family': '125', 'single': '65'}, 'pricerange': 'expensive', 'stars': '3', 'takesbookings': 'yes', 'type': 'hotel', 'features': ['Free breakfast', 'Free wifi', 'Excellent, 24/7 room service', 'Friendly staff', 'Delicious food', 'Very clean rooms', 'Safe'], 'recognitions': ['Appeared in local magazine like, FoodVilla and Food and beyond', 'Been endorsed by local tour agencies TourMe', 'Received local awards such as, Food fest, Budget and Great and Escape'], 'offers': ['30% off on bookings for the next 3 days'], 'public_image': ['Rated 6/10']}]",,,enquire-service,
209,2027,salesperson,agreeableness," I am sorry I do not have enough context regarding the reception, check in etc. But I can tell you that if you are looking for friendly staff the lensfield hotel is definitely an excellent choice. It has some of the best food services in the region, and also provides excellent customer service. It also has received great awards such as Food fest, ""Budget and Great"" awards, Escape award, and has also appeared in various magazines such as FoodVilla and Food and beyond, making it a great choice for accommodation in the region. ","[{'address': '53-57 lensfield road', 'area': 'south', 'internet': 'yes', 'parking': 'yes', 'id': '29', 'location': [52.1725982, 0.1112224], 'name': 'the lensfield hotel', 'phone': '01223355017', 'postcode': 'cb21en', 'price': {'double': '90', 'family': '125', 'single': '65'}, 'pricerange': 'expensive', 'stars': '3', 'takesbookings': 'yes', 'type': 'hotel', 'features': ['Free breakfast', 'Free wifi', 'Excellent, 24/7 room service', 'Friendly staff', 'Delicious food', 'Very clean rooms', 'Safe'], 'recognitions': ['Appeared in local magazine like, FoodVilla and Food and beyond', 'Been endorsed by local tour agencies TourMe', 'Received local awards such as, Food fest, Budget and Great and Escape'], 'offers': ['30% off on bookings for the next 3 days'], 'public_image': ['Rated 6/10']}]",,,,endorse-service-authority
210,2027,customer,agreeableness," Okay, it is great to know that the service is good but I feel that the prices are too high. ","[{'address': '53-57 lensfield road', 'area': 'south', 'internet': 'yes', 'parking': 'yes', 'id': '29', 'location': [52.1725982, 0.1112224], 'name': 'the lensfield hotel', 'phone': '01223355017', 'postcode': 'cb21en', 'price': {'double': '90', 'family': '125', 'single': '65'}, 'pricerange': 'expensive', 'stars': '3', 'takesbookings': 'yes', 'type': 'hotel', 'features': ['Free breakfast', 'Free wifi', 'Excellent, 24/7 room service', 'Friendly staff', 'Delicious food', 'Very clean rooms', 'Safe'], 'recognitions': ['Appeared in local magazine like, FoodVilla and Food and beyond', 'Been endorsed by local tour agencies TourMe', 'Received local awards such as, Food fest, Budget and Great and Escape'], 'offers': ['30% off on bookings for the next 3 days'], 'public_image': ['Rated 6/10']}]",,,soft-reject-price,
211,2027,salesperson,agreeableness,"Even if you feel that the prices are high. Given that it has been endorsed by local magazines and tour agencies, you can be confident that it will be worth the amount!","[{'address': '53-57 lensfield road', 'area': 'south', 'internet': 'yes', 'parking': 'yes', 'id': '29', 'location': [52.1725982, 0.1112224], 'name': 'the lensfield hotel', 'phone': '01223355017', 'postcode': 'cb21en', 'price': {'double': '90', 'family': '125', 'single': '65'}, 'pricerange': 'expensive', 'stars': '3', 'takesbookings': 'yes', 'type': 'hotel', 'features': ['Free breakfast', 'Free wifi', 'Excellent, 24/7 room service', 'Friendly staff', 'Delicious food', 'Very clean rooms', 'Safe'], 'recognitions': ['Appeared in local magazine like, FoodVilla and Food and beyond', 'Been endorsed by local tour agencies TourMe', 'Received local awards such as, Food fest, Budget and Great and Escape'], 'offers': ['30% off on bookings for the next 3 days'], 'public_image': ['Rated 6/10']}]",,,,endorse-price-authority
212,2027,customer,agreeableness,Could you please book a room for 2 nights from the coming thursday?,"[{'address': '53-57 lensfield road', 'area': 'south', 'internet': 'yes', 'parking': 'yes', 'id': '29', 'location': [52.1725982, 0.1112224], 'name': 'the lensfield hotel', 'phone': '01223355017', 'postcode': 'cb21en', 'price': {'double': '90', 'family': '125', 'single': '65'}, 'pricerange': 'expensive', 'stars': '3', 'takesbookings': 'yes', 'type': 'hotel', 'features': ['Free breakfast', 'Free wifi', 'Excellent, 24/7 room service', 'Friendly staff', 'Delicious food', 'Very clean rooms', 'Safe'], 'recognitions': ['Appeared in local magazine like, FoodVilla and Food and beyond', 'Been endorsed by local tour agencies TourMe', 'Received local awards such as, Food fest, Budget and Great and Escape'], 'offers': ['30% off on bookings for the next 3 days'], 'public_image': ['Rated 6/10']}]",,,book,
213,2027,salesperson,agreeableness,"Sure, I have made the booking for you. Your reference number is GHA43GAS. I hope you enjoy your stay! ","[{'address': '53-57 lensfield road', 'area': 'south', 'internet': 'yes', 'parking': 'yes', 'id': '29', 'location': [52.1725982, 0.1112224], 'name': 'the lensfield hotel', 'phone': '01223355017', 'postcode': 'cb21en', 'price': {'double': '90', 'family': '125', 'single': '65'}, 'pricerange': 'expensive', 'stars': '3', 'takesbookings': 'yes', 'type': 'hotel', 'features': ['Free breakfast', 'Free wifi', 'Excellent, 24/7 room service', 'Friendly staff', 'Delicious food', 'Very clean rooms', 'Safe'], 'recognitions': ['Appeared in local magazine like, FoodVilla and Food and beyond', 'Been endorsed by local tour agencies TourMe', 'Received local awards such as, Food fest, Budget and Great and Escape'], 'offers': ['30% off on bookings for the next 3 days'], 'public_image': ['Rated 6/10']}]",,,,book
214,2001,customer,agreeableness,I need to book a hotel in the east that has 4 stars.,<|empty|>,"area east , stars 4",,background,
215,2001,salesperson,agreeableness,I can help you with that. What is your price range?,<|empty|>,,hotel request price,,background
216,2001,customer,agreeableness,That doesn't matter as long as it has free wifi and parking.,<|empty|>,"area east , parking yes , stars 4 , internet yes",,background,
